,text,author,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
3992,Learn more about OKB and OKExChain here: https://telegra.ph/OKEx-101-New-User-Tutorial-Season-4-Database-11-24,789645280,,,,,,,,,,,,,,,
3993,Hello @AnnieMichaud welcome to OKEx! Please feel free to join our pinned event and enjoy interacting with our fellow group members.,789645280,,,,,,,,,,,,,,,
3994,"Many investors hit and run in the sell and sell session after listing on the first exchange, How did Your project prevent early investors from selling their tokens and what benefits you would give them?",789645280,,,,,,,,,,,,,,,
3995,"As a community driven project, how can I contribute my quota to your success? Do you have a Global ambassadorial Program or Referral Reward System? Do I get any benefits from holding $FRONT token in the long term?",789645280,,,,,,,,,,,,,,,
3996,Welcome to OKEx community. You may check out our latest event at the pinned message sir. Thank you and have a nice day. @Cutiepee02,789645280,,,,,,,,,,,,,,,
3997,"New Year Celebration: Discover 2021 with #OKEx

💙 Community Exclusive: Earn max 7 lucky slots to participate the Lucky Draw!
 
⏰ 00:00 Dec 28 - 23:59 Jan 4 (UTC)
              
🏆 WIN USDT ➕Rebate Card ➕Redeemable Community Points

Path to win
1. Join OKEx community and register the event. 

2. Deposit or trade min $50 during event period. $50 per slot for lucky draw.
 
3. Earn FREE slots here 👀 

4. The registration form number in sort order containing 2,0,2,1 will be rewarded 🎊

Click for more info",789645280,,,,,,,,,,,,,,,
3998,"Discover the new year #2021 with OKEx!

Retweet and get an extra lucky draw slot if you RT and submit the screen shot in the registration form🥳

https://twitter.com/OKEx/status/1343553455261155328",789645280,,,,,,,,,,,,,,,
3999,Do the token holders have right to participate in the governance of the project? On what kind of decisions can they vote on about the project??,789645280,,,,,,,,,,,,,,,
4000,I see around there too. But I don't have much expectation that btc will give a good pump but slowly and surely to reach there.,789645280,,,,,,,,,,,,,,,
4001,What are the Recent Major Achievements of #FrontierDotXYZ  Project and also what are the Future Plans for Project's Growth & Developments?,789645280,,,,,,,,,,,,,,,
4002,"As individual user, what ways can I contribute to the development of Your Project? Do you have Ambassador programs and What is its benefit?",789645280,,,,,,,,,,,,,,,
4003,What we know is that collaboration in the industry is very crucial in order to survive and dominate in the long term.  What kind of collaborations has been made by LON?,789645280,,,,,,,,,,,,,,,
4004,"How does Frontier use the staking and lending service for users to make a profit, and how does it coordinate users risk expectations??",789645280,,,,,,,,,,,,,,,
4005,I wanted to follow your project for the long term. Where i can get all the latest news about your project? Do you have Twitter/Telegram/Discord community? If yes can you share the link here because there is a lot of fake telegram/twitter groups?,789645280,,,,,,,,,,,,,,,
4006,Hello sangcuc sangcu aa Welcome! check our pinned message and feel free to join our ongoing campaigns and chat with the rest of the users.,789645280,,,,,,,,,,,,,,,
4007,"Yeah because last year was the Bitcoin Halving and now this year is the pump.

History repeats itself.

2016 Halving and 2017 pump",789645280,,,,,,,,,,,,,,,
4008,"What is the team's orientation and development plan for 2020 in the Defi region, why do you think Defi, this immature term, has a future? What results do you expect to achieve?",789645280,,,,,,,,,,,,,,,
4009,"Cengiz   Welcome, Feel Free to talk in group ☺️ And do click Pin Post above for our Activities. Especially OKB Price Prediction and the Trading Contest",789645280,,,,,,,,,,,,,,,
4010,"How can you realize that it is a bearish continuation and that the price does not want to continue rising, because the volume is falling and marking minimums",789645280,,,,,,,,,,,,,,,
4011,"Recently many hackers have been able to break into system security and also have lost a lot of data, how is the #Frontier security system? and How can Frontier ensure the security of investor data from hackers?",789645280,,,,,,,,,,,,,,,
4012,"🔥Group Campaigns🔥

📣OKEx Unified Account AMA, OKEx Director of Financial Market, Lennix📣
🗓 21 Jan, 13:00 Thursday
🏵 Register and submit your questions here now 
✅Selected questions to be FEATURED and receive a USDT10 Rebate Card REWARD !


🔥OKEx 101 New User Tutorials Season 5 📚Trading and Earning with OKEx, Redefined 📚
🗓 20, 22, 25, 27, 29 Jan, 13:00
✅ Learn, earn points and unlock 2500 USDT 🎁 Reward Pool!
👉 Register here


🏵OKT Trading Competition🏵
🗓 Now until 28 Jan, 16:00 Thursday
Trade to Win Tesla Model Y🚘, iPhone 12📱 & 40,000 USDT💰!
1️⃣Fill up the form
2️⃣Register here


🔴Polkadot Campaign🔴
🗓 Now until 30 Jan, 02:00 Saturday
🎁Deposit & Trade $DOT or $KSM to Share 100,000 USDT!
📌Join the campaign and full details here


📣OKEx DOT ecosystem vote📣
🗓 Now until 24 Jan, 10:00 Sunday
✅ Vote for DOT ecosystem projects
✅ Stake DOT or KSM on OKEx Earn
🎁 Win up to 5x APY
1️⃣ Fill up the form
2️⃣ Register here
More Info


🐻Badger Campaign🐻
🗓 Now until 22 Jan, 16:00 Friday
🏵Deposit & Trade BADGER to Share 100,000 USDT!
1️⃣Fill up the form
2️⃣Register here

*All time stated are in UTC",789645280,,,,,,,,,,,,,,,
4013,What is the competitive advantage of FRONT over similar projects? Can you name 2-3 FRONT functions ahead of the opponent? What will that function look like in the future?,789645280,,,,,,,,,,,,,,,
4014,"At its core, Frontier is an aggregator. Are you not afraid that 1inch will release a similar application and Frontier will not be in demand or is it not possible?",789645280,,,,,,,,,,,,,,,
4015,"Smart contracts are vulnerable to bugs, and even recently three big new DeFi projects were victims of this, costing users funds. How efficient and secured is your smart contract, and did you ever audit it via any external party?",789645280,,,,,,,,,,,,,,,
4016,"Many of the platforms with similar characteristics to the $FRONT token grant some power over tokens and their value for governance.  In $FRONT, will this be the case?  What decentralized strategies do you use so that your token never depreciates over time?",789645280,,,,,,,,,,,,,,,
4017,How does LON handle government regulations and boundaries? And what mechanisms / strategies do you use to keep users motivated and present on your platform? What can the LON platform guarantee or promise in terms of the security and privacy of its users?,789645280,,,,,,,,,,,,,,,
4018,what are the ways that generates profits/revenue to maintain your project and what is its revenue model ? How can it make benefit win-win to both invester and your project ?,789645280,,,,,,,,,,,,,,,
4019,"https://www.okex.com/support/hc/en-us/articles/360019908352--OKEx-Margin-Trading-Rules
There isn't maximum interest rate, kindly refer that explaination of margin trading.",789645280,,,,,,,,,,,,,,,
4020,"How does $FRONT use cross-chain technology? What advantages does $FRONT have over Cosmos, Oracle, or Polkadot?",789645280,,,,,,,,,,,,,,,
4021,I'm a investor so can you share what is the uniqueness of LON that cannot be found in other project that´s been released so far ? What influence do we have in the crypto industry?,789645280,,,,,,,,,,,,,,,
4022,@Lord_beerus_samma What are the Recent Major Achievements of #Frontier Project and also what are the Future Plans for Project's Growth & Developments? and I've always wondered how you came up with the name of your project Frontier?,789645280,,,,,,,,,,,,,,,
4023,"New Year Celebration: Discover 2021 with #OKEx

💙 Community Exclusive: Earn max 7 lucky slots to participate the Lucky Draw!
 
⏰ 00:00 Dec 28 - 23:59 Jan 4 (UTC)
              
🏆 WIN USDT ➕Rebate Card ➕Redeemable Community Points

Path to win
1. Join OKEx community and register the event. 

2. Deposit or trade min $50 during event period. $50 per slot for lucky draw.
 
3. Earn FREE slots here 👀 

4. The registration form number in sort order containing 2,0,2,1 will be rewarded 🎊

Click for more info",789645280,,,,,,,,,,,,,,,
4024,How does FRONTIER plan on getting the word out about the project to the community and implement real world case use?,789645280,,,,,,,,,,,,,,,
4025,What is difficulities and chances that You face right now while crypto/blockchain market is still young and need time to grow?,789645280,,,,,,,,,,,,,,,
4026,"How does Frontier use the staking and lending service for users to make a profit, and how does it coordinate users risk expectations??",789645280,,,,,,,,,,,,,,,
4027,"🔥Group Campaigns🔥

☄️ Unified Account Elite Competition
💰 260,000 USDT prize pool
⏰ Dec 14 - Jan 6
🔗 https://www.okex.com/team-trade/contest/2328

Discover 2️⃣0️⃣2️⃣1️⃣ with #OKEx
✅ TRADE or DEPOSIT to enter Lucky Draw
💰Cash Reward + Rebate Card + Redeemable Community Points
⏰ 00:00 Dec 28 - 23:59 Jan 4 (UTC)
➡️ Try My Luck Now 

‼️ Predict the price of OKB @ 10:00 Dec 31 
💰10 closest predictions to share $100 prize pool
⏰ Submit before  00:00 Dec 31 
➡️ Register

💥Deposit & Trade 1INCH to Share 30,000 USDT!
⏰00:00 Dec.25, 2020 - 00:00, Jan 4, 2021
➡️ Click to join

📈TRADE RIO to share 50,000 USDT 💰Pool
➡️ Wait no more, Join Now! 🥳

🧧Deposit & Trade LON to share 40,000 USDT 
⏰ 23 Dec 2020 (00:30 UTC) – 1 Jan 2021 (06:00 UTC)
➡️ Wait no further, join now!

*All time stated are in UTC",789645280,,,,,,,,,,,,,,,
4028,What's the greatest technical glitch does the development of FRONTIER App faced and how do you manage to solve it?,789645280,,,,,,,,,,,,,,,
4029,"☎️ Join the OKEx Community: https://www.okex.com/community
🌏OKEx Official Groups
🇬🇧English: @OKExOfficial_English 
🇨🇳 中文: @OKExGroup_Chinese
🇹🇷 Türkiye: @okexofficial_tr   
🇰🇷한국: @OKExKorean           
🇹🇭 ไทย: @okexofficial_th
🇷🇺Russian: @okexofficial_ru                         
🇮🇳 Indian: @okexofficial_in            
🇵🇭 Filipino: @okexofficial_ph                        
🇮🇩 Indonesian: @okexofficial_id   
🇻🇳 Tiếng việt: @OKExPromotionGroup
🔰API: @OKExAPI  

📢OKEx Official Channel
💟OKEx Announcements: @OKExAnnouncements
📊OKEx Insights: @OKEx_Insights
💌OKEx Instagram: @okex_exchange
🗞OKEx Twitter: https://twitter.com/OKEx",789645280,,,,,,,,,,,,,,,
4030,"☎️ Join the OKEx Community: https://www.okex.com/community
🌏OKEx Official Groups
🇬🇧English: @OKExOfficial_English 
🇨🇳 中文: @OKExGroup_Chinese
🇹🇷 Türkiye: @okexofficial_tr   
🇰🇷한국: @OKExKorean           
🇹🇭 ไทย: @okexofficial_th
🇷🇺Russian: @okexofficial_ru                         
🇮🇳 Indian: @okexofficial_in            
🇵🇭 Filipino: @okexofficial_ph                        
🇮🇩 Indonesian: @okexofficial_id   
🇻🇳 Tiếng việt: @OKExPromotionGroup
🔰API: @OKExAPI  

📢OKEx Official Channel
💟OKEx Announcements: @OKExAnnouncements
📊OKEx Insights: @OKEx_Insights
💌OKEx Instagram: @okex_exchange
🗞OKEx Twitter: https://twitter.com/OKEx",789645280,,,,,,,,,,,,,,,
4031,NFT is considered the next trend of the crypto industry after DeFi. Could you share your opinion about NFT? Where do you see the future evolution of NFT features and capabilities in the next few years?,789645280,,,,,,,,,,,,,,,
4032,What is the competitive advantage of  FRONT over similar projects? Can you name 2-3  FRONT functions ahead of the opponent? What will that function look like in the future?,789645280,,,,,,,,,,,,,,,
4033,A lot of people will want to know what the strength of  Your Project is but I want to know the weaknesses and problems Your Project faces ? How do you plan to solve it?,789645280,,,,,,,,,,,,,,,
4034,"What are the benefits of Trust Wallet, Coinbase Wallet, from Frontier integration? Arent you competitors?",789645280,,,,,,,,,,,,,,,
4035,"Conversely, if the bears pull the price below $7.7614, a retest of the breakout level at $6.8619 is possible.",789645280,,,,,,,,,,,,,,,
4036,"What is the difference of RFQ infrastructure? How does RFQ protect against price fluctuations and sudden volatility?

Market makers for users
How do you maximize efficiency through?",789645280,,,,,,,,,,,,,,,
4037,"well if it's a step back before starting the run, that would be a good thing to fill bags and earn something nice",789645280,,,,,,,,,,,,,,,
4038,This GIF looks like a jackass who just sold some fake product to Mark Cuban or Kevin O’Leary on shark tank,789645280,,,,,,,,,,,,,,,
4039,What is difficulities and chances that  LON  face right now while crypto/blockchain market is still young and need time to grow?,789645280,,,,,,,,,,,,,,,
4040,Que tal Nicolás recién ahora empiezo con telegram y hace unos meses con criptomonedas empece en Satoshitango pero me pase a Bitso y hace poco entre a Okex me falta suscribir alipay para comprar criptomonedas p2p y transferir las que tengo en Bitso y Let'sbit,789645280,,,,,,,,,,,,,,,
4041,"If $FRONT is on your own mainnet, which blockchain do you use to get yield for users? Do you use the ETH network DeFi protocols exclusively?",789645280,,,,,,,,,,,,,,,
4042,"The security is also the focus of users' great attention. In terms of fund security ""All in One ""Wallet, what efforts has LATAM CASH made to ensure the security of users funds?",789645280,,,,,,,,,,,,,,,
4043,"Tell us about your plans for 2020, what are you currently working on, and are you going to expand the list of big exchanges?",789645280,,,,,,,,,,,,,,,
4044,"Q:Collaboration and partnerships are one of the cornerstones to making DeFi more widespread, Can you share some of the partnerships you have formed with existing blockchain foundations recently?",789645280,,,,,,,,,,,,,,,
4045,"How do you think with Asia market? Does your team have any plan approach ASEAN which the potential market in crypto, there have many great teams and investors want work and earn money from crypto?",789645280,,,,,,,,,,,,,,,
4046,"🔥Group Campaigns🔥

Discover 2️⃣0️⃣2️⃣1️⃣ with #OKEx
✅ TRADE or DEPOSIT to enter Lucky Draw
 💰Cash Reward + Rebate Card + Redeemable Community Points
⏰ 00:00 Dec 28 - 23:59 Jan 4 (UTC)
➡️ Try My Luck Now 

☄️ Unified Account Elite Competition
💰 260,000 USDT prize pool
⏰ Dec 14 - Jan 6
🔗 https://www.okex.com/team-trade/contest/2328

💥Deposit & Trade 1INCH to Share 30,000 USDT!
⏰00:00 Dec.25, 2020 - 00:00, Jan 4, 2021
➡️ Click to join

*All time stated are in UTC",789645280,,,,,,,,,,,,,,,
4047,XRP will do somthing important if it breakout the very strong down trend 🙂 i guess this will happence tomorrow watch it carefuly,789645280,,,,,,,,,,,,,,,
4048,"What exactly is the concept of the Frontier wallet's DeFi connectivity via TxLink and how does it connect other infrastructures?

Can we use Trust Wallet, Coinbase Wallet, MetaMask, Fortmatic, imToken or any web3 infrastructure supported wallets on the wallet?",789645280,,,,,,,,,,,,,,,
4049,"That compares to early 2019, when the digital currency slumped to $3441.03 from $13,062.15 in mid-2017. Bitcoin began trading in Oct. 2013 at a price of $196.02",789645280,,,,,,,,,,,,,,,
4050,Could you please tell us more about your tokenomics? What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?,789645280,,,,,,,,,,,,,,,
4051,"What inspired the creation of Frontier Project, is it actually difficult to start it? Which companies do you think are potential partners, and to a certain extent they are good for the user base and Frontier Project itself?",789645280,,,,,,,,,,,,,,,
4052,Where did you get the inspiration for this unique  project idea? And what influence will we have on the crypto industry due to the   project?,789645280,,,,,,,,,,,,,,,
4053,What is the competitive advantage of  FRONT over similar projects? Can you name 2-3  FRONT functions ahead of the opponent? What will that function look like in the future?,789645280,,,,,,,,,,,,,,,
4054,What can we expect to see from this project in the short-term (at some point in 2020) and 2021 and beyond (long-term goals)??,789645280,,,,,,,,,,,,,,,
4055,"We all know that DeFi will not replace Traditional finance institutions, so how do you seek to create an ecosystem that will allow both to interoperate together?",789645280,,,,,,,,,,,,,,,
4056,"You may please proceed to your Identity verification page to complete your level 2 verification: https://www.okex.com/account/kyc
Shall you need any guidance on how to verify, you may refer to https://www.okex.com/support/hc/en-us/articles/360040772851-How-to-verify-my-account-",789645280,,,,,,,,,,,,,,,
4057,"Hi, please do not close the page too soon and make sure the time up. If not working, you may try it on our app or web. Thanks",789645280,,,,,,,,,,,,,,,
4058,"Q.1 All this sounds amazing and I guess your team will not stop here. What are your plans for the future?

 

Q2. What does decentralized governance mean to you and how does $LMCH benefit from it?



@alexpark2020",789645280,,,,,,,,,,,,,,,
4059,Security and transparency are essential elements for DeFi's long-term growth. How is the security system of  Frontier built? Can you prove  Frontier's transparency?,789645280,,,,,,,,,,,,,,,
4060,"🎉Q.Smart contracts are vulnerable to bugs, and even recently three big new DeFi projects were victims of this, costing users funds. How efficient and secured is your smart contract, and did you ever audit it via any external party?",789645280,,,,,,,,,,,,,,,
4061,What kind of protocol does Frontier use to allow the use of the most important blockchains and enjoy DeFi services not only on the ethereum network?,789645280,,,,,,,,,,,,,,,
4062,"🔥Group Campaigns This Week🔥

🎄Holiday Season Special
💰$5,500 Prize Pool 
⏰ 5 Days ONLY  00:00 Dec 21 - 23:59 Dec 25 (UTC)
🔗 https://t.me/OKExOfficial_English/1127216
RT to share $200: https://twitter.com/OKEx/status/1339526053665107969?s=20 

🔥TGIF
💰 Easily Unlock $70 USDT 
⏰ 07:00 Dec 17 - Dec 20 (UTC)
🔗 https://t.me/OKExOfficial_English/1126211

🎊 OKEx Unified Account Event Quiz
💰 10 x 20 Community Points; 10 x 5 USDT Rebate Card
⏰ Until 00:00 Dec 21 
🔗 https://t.me/OKExOfficial_English/1122278

💥 #OKExmas Profile Lucky Draw
💰 1500 Redeemable Community Points + Points for ALL
⏰ Until 23:50 Dec 20 (UTC)
🔗 https://t.me/OKExOfficial_English/1112751

☄️ Unified Account Elite Competition
💰 260,000 USDT prize pool
⏰ Dec 14 - 30
🔗 https://www.okex.com/support/hc/en-us/articles/360053333232 

*All time stated are in UTC.",789645280,,,,,,,,,,,,,,,
4063,"The main Aim of this AMA to convince Community To buy and hold #FRONT
PLEASE tell me 3 reason why I as investor should invest in this project and hold coin for longterm?",789645280,,,,,,,,,,,,,,,
4064,What is the competitive advantage of  FRONT over similar projects? Can you name 2-3  FRONT functions ahead of the opponent? What will that function look like in the future?,789645280,,,,,,,,,,,,,,,
4065,"Hi Jayden, withdrawal is back as normal, however some token is under suspension due to wallet upgrade or maintenance, can I know which token you referring to ?",789645280,,,,,,,,,,,,,,,
4066,so nothing can be said for sure in next hours.... let's let market do a move beofre thinking at an action,789645280,,,,,,,,,,,,,,,
4067,"1. What do you consider to be your greatest achievement in the project so far?

2. Do you think your system is secure enough from hackers? Does your project have a program that rewards individual vulnerability detection of the system?",789645280,,,,,,,,,,,,,,,
4068,"Can you please reflect on the #Frontier Fund strategy? What where your learnings, have you as a team changed your mindset and your strategy regarding product (as in building on FRONT)",789645280,,,,,,,,,,,,,,,
4069,"In the world cryptocurrency competition, features are of the utmost importance to attract investors and the community! Can you provide a list of killer features that scare your competitors over your project?",789645280,,,,,,,,,,,,,,,
4070,"How does Frontier use the staking and lending service for users to make a profit, and how does it coordinate users risk expectations??",789645280,,,,,,,,,,,,,,,
4071,"yeah, yeah, actually this is pretty cool, I think I will keep it to show it to some people who need to see this",789645280,,,,,,,,,,,,,,,
4072,"🔥Group Campaigns🔥

☄️ Unified Account Elite Competition
💰 260,000 USDT prize pool
⏰ Dec 14 - Jan 6
🔗 https://www.okex.com/team-trade/join-team/2328

Discover 2️⃣0️⃣2️⃣1️⃣ with #OKEx
✅ TRADE or DEPOSIT to enter Lucky Draw
💰Cash Reward + Rebate Card + Redeemable Community Points
⏰ 00:00 Dec 28 - 23:59 Jan 4 (UTC)
➡️ Try My Luck Now 

‼️Predict the price of OKB @ 10:00 Dec 31 
💰10 closest predictions to share $100 prize pool
⏰ Submit before  00:00 Dec 31 
➡️ Register

💥Deposit & Trade 1INCH to Share 30,000 USDT!
⏰00:00 Dec.25, 2020 - 00:00, Jan 4, 2021
➡️ Click to join

📈TRADE RIO to share 50,000 USDT 💰Pool
➡️ Wait no more, Join Now! 🥳

🧧Deposit & Trade LON to share 40,000 USDT 
⏰ 23 Dec 2020 (00:30 UTC) – 1 Jan 2021 (06:00 UTC)
➡️ Wait no further, join now!

*All time stated are in UTC",789645280,,,,,,,,,,,,,,,
4073,"I’m a white hat hacker in internet, do you think your system is secure enough from hackers? Does your project have a program that rewards individual vulnerability detection of the system?",789645280,,,,,,,,,,,,,,,
4074,"The target position will be predicted about four hours later
It is possible to arrive ahead of time, please refer
ETH 676.72
BTC 25414.11",789645280,,,,,,,,,,,,,,,
4075,"$PHA 
@PhalaNetwork

$CRU 
@CrustNetwork

$MATH 
@MathWallet

$POLS 
@polkastarter

$MXC 
@MXCfoundation

which one git a higher chances of getting listed ? What is your opinion ?",789645280,,,,,,,,,,,,,,,
4076,"Which market does Frontier active mostly right now?, Does Frontier have any plan to expand its market in Vietnam in the future?",789645280,,,,,,,,,,,,,,,
4077,Whаt strategies dо you use to optimize performаnce autоmаticаlly. Hоw dоes an autоmatеd systеm dеal with high volatility and can guаrantee the safety of funds?,789645280,,,,,,,,,,,,,,,
4078,Do I need to have $FRONT tokens to use the Frontier app? What are the advantages of holding this token? Is there any reduction in fees?,789645280,,,,,,,,,,,,,,,
4079,Which segments are you seeing early signs of success in real-world usable applications/blockchains? What part of the #FRONTIER ecosystem are you most excited about?,789645280,,,,,,,,,,,,,,,
4080,What kind of protocol does Frontier use to allow the use of the most important blockchains and enjoy DeFi services not only on the ethereum network?,789645280,,,,,,,,,,,,,,,
4081,"Dear Community Members,

You may apply to redeem your community points for rebate cards from 00:00 Jan 1 to 23:59 Jan 7  (UTC). The points will expire on Mar 1, 2021 and the next round of application would be the first week of Feb 2021. Click here to redeem.

To check your points, please click ""My Points"" via @OKExMarkets_bot. Please note that only ""event points"" are eligible for redemption. 

➡️For details of redemption, please click here.",789645280,,,,,,,,,,,,,,,
4082,"🎁Countdown to Holiday Season Special - Join ALL or ANY activity

🏆$5,500 Prize Pool. 
🎁 Prize for ALL participants!
⏰ 5 Days ONLY  00:00 Dec 21 - 23:59 Dec 25 (UTC)  
✅ Register now
✅ More info",789645280,,,,,,,,,,,,,,,
4083,✨What is the most ambitious goal of the project? I would appreciate it if you could share with us any upcoming updates? What should the community look for?,789645280,,,,,,,,,,,,,,,
4084,Q. Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?,789645280,,,,,,,,,,,,,,,
4085,"You have added DeFi support for Ethereum, Binance Chain, BandChain, Kava, and Harmony. What infrastructures do you intend to add next?",789645280,,,,,,,,,,,,,,,
4086,"Hello Mr @alexpark2020, Many people are now interested in cryptography in the world, large companies like PayPal are now using cryptos and this is a great step for the adoption as LATAMCASH as a means of mobile payment plans to reach people who are also not cryptographic to use their system of payment?",789645280,,,,,,,,,,,,,,,
4087,What are some of the best and worst experiences you have encountered upon taking this project and make this as your step to become successful?,789645280,,,,,,,,,,,,,,,
4088,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily?,789645280,,,,,,,,,,,,,,,
4089,i only know how to gambling .....but now i turn to more professional person ...i split my wage into diffferent tokens,789645280,,,,,,,,,,,,,,,
4090,"Hello Mr @alexpark2020 ,KMON, one of the various Defi services provided by Latam Cash. KMON is an avatar character service based on NFT and it is a service for Latam Cash users all over the world. How can we generate rewards with these NFTs, is there a staking within the Latamcash wallet, how much interest rate does it generate daily?",789645280,,,,,,,,,,,,,,,
4091,Can you tell us what the main role of $LON token in your ecosystem? what is the utility and use cases of $LON token ?,789645280,,,,,,,,,,,,,,,
4092,Q. Southeast Asia is a very vibrant market and many project developed here so with your project what do you think about Southeast Asia and do you have any plan to develop here?,789645280,,,,,,,,,,,,,,,
4093,"Femorankey (Lagos State)   Welcome, Feel Free to talk in group ☺️ And do click Pin Post above for our Activities.",789645280,,,,,,,,,,,,,,,
4094,"Are you afraid that hackers are stalking and attacking your system?

Which technology is behind is responsible for protecting your platform?",789645280,,,,,,,,,,,,,,,
4095,"Many Project talks only about their Strenghts, Can You talk about the weak point that You project is Currently Dealing With?",789645280,,,,,,,,,,,,,,,
4096,Do the token holders have right to participate in the governance of the project? On what kind of decisions can they vote on about the project?,789645280,,,,,,,,,,,,,,,
4097,"Hi, there, kindly refer to our event of free bitcoin and you may finish five daily missions to get satoshi.
https://www.okex.com/freebitcoin",789645280,,,,,,,,,,,,,,,
4098,"If it's going to do that, then ethereum will be very risky for me. I'm trading Ethereum long. Is that decision right? Can Ethereum reach 640$ or more?",789645280,,,,,,,,,,,,,,,
4099,Almost every investor is interested in large Defi projects as it delivers high returns and is fast. For what reasons can   convince small and large investors to trust and invest in your project?,789645280,,,,,,,,,,,,,,,
4100,How will LATAM CASH (LMCH)  be more beneficial & secure tool for any Users for being safe & secure in Online world especially for crypto users ? ?,789645280,,,,,,,,,,,,,,,
4101,"What are the ways that your project generates profits/revenue to maintain your project and what is its revenue model ? How can it make benefit win-win to both invester and your project ?
@Lord_beerus_samma",789645280,,,,,,,,,,,,,,,
4102,"Although ETH 2.0 is delayed to next year, but it will solve all exist problem of ETH and become the best choise for dApps in future, so do you think this is a threat for your project and how could you overcome this barrier??",789645280,,,,,,,,,,,,,,,
4103,In what ways does Frontier generate profits/revenue to maintain the project and what is your revenue model? How can the model be beneficial for both the investors and the project?,789645280,,,,,,,,,,,,,,,
4104,"What is the ultimate vision that Your project is trying to achieve within the cryptocurrencies market? Obviously the whole space will experience huge growth in the upcoming years, but what role would you like Your project play in this?",789645280,,,,,,,,,,,,,,,
4105,Q. What can we expect to see from this project in the short-term (at some point in 2020) and 2021 and beyond (long-term goals)?,789645280,,,,,,,,,,,,,,,
4106,"I’m a developer, and I’m interested in contributing to your project  alongsides earning, Do you have any Bug Bounty to check for vulnerabilities ??",789645280,,,,,,,,,,,,,,,
4107,Hello Ki2 welcome to OKEx! Please feel free to join our pinned event and enjoy interacting with our fellow group members.,789645280,,,,,,,,,,,,,,,
4108,"Understand you are collecting donations for earthquake victims. However, do not share personal info in group. Scammer will use it for their interest. 
Cross promotion is not allowed , this is a first reminder",789645280,,,,,,,,,,,,,,,
4109,"Does Front intend to create a fund to develop Dapp applications to attract more mobile app developers? Besides, with the products launched, will you have more bug bounty programs to attract developers?",789645280,,,,,,,,,,,,,,,
4110,"Can you tell us what blockchain network you will use in $FRONT? and what is the reason you chose the Blockchain network? and can you tell us about the roadmap, what is the $FRONT plan in the future? and how does the Dapp that you develop work?",789645280,,,,,,,,,,,,,,,
4111,"DeFi is the new frontier and already buzzing in 2020, what roles do you play in innovativeness of DeFi and what's your approach to DeFi and ultimate DeFi solutions?",789645280,,,,,,,,,,,,,,,
4112,"Security is very important and valued by today's users. Can you describe the security that Your project ??? And if there is a hack, is there insurance for investors? 
(Because nothing is impossible ,,,, If God said it happened ,, well it happened)",789645280,,,,,,,,,,,,,,,
4113,It is undeniable that Okex is one of the very reputable exchanges and customer care service because of the dedication of the Okex team. So how do you comment about Okex and its most outstanding features compared to other exchanges?,789645280,,,,,,,,,,,,,,,
4114,"What's your plans for global expansion,on building and developing or getting customers and users, or partnerships?",789645280,,,,,,,,,,,,,,,
4115,What is your strategy for building a strong community? Do you agree that the power of the community will lead your project to develop globally? What services do you provide to the community?,789645280,,,,,,,,,,,,,,,
4116,"My question is, what role do the operators play in the ecosystem of $FRONT and what benefits do they have for being in the ecosystem?
@Lord_beerus_samma",789645280,,,,,,,,,,,,,,,
4117,"#OKEx Talks 📣📣 

🎤 Unified Account with OKEx Financial Director

Lennix Lai who will be the moderator with our panelists include Joseph Chang Co-Founder of Liquibit Capital, Sam Trabucco Trader at Alameda Research & Danny Yuan Co-Founder of 8 Blocks Capital. 

💡We will discuss optimizing capital across different products, the benefits of trading with Unified Account & more. 🌟

⏰ Schedule : 
Time : 10:00AM UTC 
Location : https://www.youtube.com/channel/UCZEp9q993DknUPrhIL51lcw",789645280,,,,,,,,,,,,,,,
4118,"Could you tell us about Unifront SDK support?

How FRONT designed the Unifront SDK to provide data to enrich DeFi applications and what amenities will it provide for developers?",789645280,,,,,,,,,,,,,,,
4119,What are the plans to educate and raise awareness and adoption among the community to make more people understand about the project easily?,789645280,,,,,,,,,,,,,,,
4120,Why do you choose to name your project as Frontier what is the meaning of this? Where does this name derived and Any inspiration behind the name of the project?,789645280,,,,,,,,,,,,,,,
4121,How does the team perceive retail investors FRONT token holders? Where do you see value in ‘us’ and what could we do to support your work most effectively?,789645280,,,,,,,,,,,,,,,
4122,"🛎 OKEx Unified Account 
✅ Elite Team & Feedback Competitions
🏆$260,000 Prize Pool! 
⏰ Hurry, Limited Time Remaining!
✅ Join Team Now",789645280,,,,,,,,,,,,,,,
4123,@HoangNamV Hi pls send me your UID for the reward of AMA in 48 hours otherwise the reward will be cancelled thank you,789645280,,,,,,,,,,,,,,,
4124,"many investors only take profits in the short term, and so are unwilling to hold the token.  what strategy are you using to get them to hold their token in the long term?",789645280,,,,,,,,,,,,,,,
4125,Are you a global project or local project? Can anybody anywhere use Your project without any restrictions?,789645280,,,,,,,,,,,,,,,
